,text,match,probability,item_id,model,dataset
129,ca,mismatch,3.6937188951924327e-07,4,ViT-B-32,synthetic
130,ca,mismatch,2.237444459751714e-05,5,ViT-B-32,synthetic
131,ca,mismatch,1.0072896657220554e-05,6,ViT-B-32,synthetic
132,ca,mismatch,0.0003623733064159751,7,ViT-B-32,synthetic
133,ca,mismatch,1.646235716634692e-07,8,ViT-B-32,synthetic
134,ca,mismatch,0.0011558962287381291,9,ViT-B-32,synthetic
135,ca,mismatch,0.0003067652287427336,10,ViT-B-32,synthetic
136,ca,mismatch,7.483129593310878e-05,11,ViT-B-32,synthetic
137,ca,mismatch,2.2671893020742573e-06,12,ViT-B-32,synthetic
138,ca,mismatch,2.4481348646077095e-06,13,ViT-B-32,synthetic
139,ca,mismatch,8.263710356004594e-07,14,ViT-B-32,synthetic
140,ca,mismatch,0.009775087237358093,15,ViT-B-32,synthetic
141,ca,mismatch,0.00020069433958269656,16,ViT-B-32,synthetic
142,ca,mismatch,5.4525344239664264e-08,17,ViT-B-32,synthetic
143,ca,mismatch,2.1437028863147134e-06,18,ViT-B-32,synthetic
144,cb,mismatch,5.810026237895727e-09,1,ViT-B-32,synthetic
145,cb,mismatch,0.00390972662717104,2,ViT-B-32,synthetic
146,cb,mismatch,3.075722634093836e-05,3,ViT-B-32,synthetic
147,cb,mismatch,4.702360456576571e-06,4,ViT-B-32,synthetic
148,cb,mismatch,0.0032254280522465706,5,ViT-B-32,synthetic
149,cb,mismatch,4.4563876144820824e-06,6,ViT-B-32,synthetic
150,cb,mismatch,0.9866777658462524,7,ViT-B-32,synthetic
151,cb,mismatch,1.6786911416488692e-08,8,ViT-B-32,synthetic
152,cb,mismatch,0.07417608052492142,9,ViT-B-32,synthetic
153,cb,mismatch,0.00025372716481797397,10,ViT-B-32,synthetic
154,cb,mismatch,0.0029206513427197933,11,ViT-B-32,synthetic
155,cb,mismatch,0.04666830599308014,12,ViT-B-32,synthetic
156,cb,mismatch,0.0011213035322725773,13,ViT-B-32,synthetic
157,cb,mismatch,0.0010860490147024393,14,ViT-B-32,synthetic
158,cb,mismatch,0.09090401232242584,15,ViT-B-32,synthetic
159,cb,mismatch,0.001903063734062016,16,ViT-B-32,synthetic
160,cb,mismatch,4.138408712606179e-06,17,ViT-B-32,synthetic
161,cb,mismatch,4.1054034227272496e-05,18,ViT-B-32,synthetic
