,sentence,match,probability,model,dataset
90,a,mismatch,0.10334160178899765,imagebind,pecher2006
91,a,mismatch,9.06505874809227e-08,imagebind,pecher2006
92,a,mismatch,0.9999876022338867,imagebind,pecher2006
93,a,mismatch,0.15180371701717377,imagebind,pecher2006
94,a,mismatch,0.9808558821678162,imagebind,pecher2006
95,a,mismatch,0.0003260812081862241,imagebind,pecher2006
96,a,mismatch,0.022587474435567856,imagebind,pecher2006
97,a,mismatch,0.39855867624282837,imagebind,pecher2006
98,a,mismatch,0.999969482421875,imagebind,pecher2006
99,a,mismatch,0.24097374081611633,imagebind,pecher2006
100,a,mismatch,0.043846406042575836,imagebind,pecher2006
101,a,mismatch,1.179739115286793e-06,imagebind,pecher2006
102,a,mismatch,0.23560784757137299,imagebind,pecher2006
103,a,mismatch,2.5446231788350815e-08,imagebind,pecher2006
104,a,mismatch,0.9845015406608582,imagebind,pecher2006
105,a,mismatch,0.009081728756427765,imagebind,pecher2006
106,a,mismatch,0.8458499908447266,imagebind,pecher2006
107,a,mismatch,0.0015356052899733186,imagebind,pecher2006
108,a,mismatch,0.23425982892513275,imagebind,pecher2006
109,a,mismatch,8.463370613753796e-05,imagebind,pecher2006
110,a,mismatch,0.06215886026620865,imagebind,pecher2006
111,a,mismatch,0.028879141435027122,imagebind,pecher2006
112,a,mismatch,0.00033990462543442845,imagebind,pecher2006
113,a,mismatch,0.9766973257064819,imagebind,pecher2006
114,a,mismatch,5.5674533427918504e-08,imagebind,pecher2006
115,a,mismatch,0.02329971268773079,imagebind,pecher2006
116,a,mismatch,0.038879308849573135,imagebind,pecher2006
117,a,mismatch,0.019050542265176773,imagebind,pecher2006
118,a,mismatch,0.9823336601257324,imagebind,pecher2006
119,a,mismatch,0.9999384880065918,imagebind,pecher2006
120,b,match,0.0043879239819943905,imagebind,pecher2006
121,b,match,0.8362662196159363,imagebind,pecher2006
122,b,match,0.3384857177734375,imagebind,pecher2006
123,b,match,0.0012402796419337392,imagebind,pecher2006
124,b,match,0.9756456613540649,imagebind,pecher2006
125,b,match,0.00020587624749168754,imagebind,pecher2006
126,b,match,0.9999682903289795,imagebind,pecher2006
127,b,match,0.9983817338943481,imagebind,pecher2006
128,b,match,0.7672524452209473,imagebind,pecher2006
129,b,match,0.8884148001670837,imagebind,pecher2006
130,b,match,0.9991090893745422,imagebind,pecher2006
131,b,match,0.00459784222766757,imagebind,pecher2006
132,b,match,0.9984550476074219,imagebind,pecher2006
133,b,match,0.9369091987609863,imagebind,pecher2006
134,b,match,0.9133816957473755,imagebind,pecher2006
135,b,match,0.968346893787384,imagebind,pecher2006
136,b,match,0.9865938425064087,imagebind,pecher2006
137,b,match,0.17659392952919006,imagebind,pecher2006
138,b,match,0.9986745119094849,imagebind,pecher2006
139,b,match,0.993217408657074,imagebind,pecher2006
140,b,match,5.853385300724767e-05,imagebind,pecher2006
141,b,match,0.5226923227310181,imagebind,pecher2006
142,b,match,0.9997513890266418,imagebind,pecher2006
143,b,match,0.43138813972473145,imagebind,pecher2006
144,b,match,0.7949972152709961,imagebind,pecher2006
145,b,match,0.9765828251838684,imagebind,pecher2006
146,b,match,0.9999995231628418,imagebind,pecher2006
147,b,match,0.9998419284820557,imagebind,pecher2006
148,b,match,0.02156883291900158,imagebind,pecher2006
149,b,match,0.0007100343937054276,imagebind,pecher2006
150,b,match,0.5062919855117798,imagebind,pecher2006
151,b,match,6.65653424221091e-05,imagebind,pecher2006
152,b,match,0.9999861717224121,imagebind,pecher2006
153,b,match,0.14327454566955566,imagebind,pecher2006
154,b,match,0.9992008805274963,imagebind,pecher2006
155,b,match,0.9841188192367554,imagebind,pecher2006
156,b,match,0.7600073218345642,imagebind,pecher2006
157,b,match,0.9571587443351746,imagebind,pecher2006
158,b,match,0.9999949932098389,imagebind,pecher2006
159,b,match,0.9998494386672974,imagebind,pecher2006
160,b,match,0.9985548853874207,imagebind,pecher2006
161,b,match,0.05547602102160454,imagebind,pecher2006
162,b,match,0.053340017795562744,imagebind,pecher2006
163,b,match,3.7507244996959344e-05,imagebind,pecher2006
164,b,match,0.9472512602806091,imagebind,pecher2006
165,b,match,0.9908275008201599,imagebind,pecher2006
166,b,match,0.9891120791435242,imagebind,pecher2006
167,b,match,0.044490259140729904,imagebind,pecher2006
168,b,match,0.9974488615989685,imagebind,pecher2006
169,b,match,0.0713357925415039,imagebind,pecher2006
170,b,match,0.25691190361976624,imagebind,pecher2006
171,b,match,0.17509160935878754,imagebind,pecher2006
172,b,match,0.0007309542270377278,imagebind,pecher2006
173,b,match,0.9983226656913757,imagebind,pecher2006
174,b,match,6.078735168557614e-06,imagebind,pecher2006
175,b,match,0.37228941917419434,imagebind,pecher2006
176,b,match,0.05554582551121712,imagebind,pecher2006
177,b,match,0.2364261895418167,imagebind,pecher2006
178,b,match,0.9972456693649292,imagebind,pecher2006
179,b,match,0.999964714050293,imagebind,pecher2006
180,b,mismatch,0.9956120252609253,imagebind,pecher2006
181,b,mismatch,0.1637338250875473,imagebind,pecher2006
182,b,mismatch,0.6615142822265625,imagebind,pecher2006
183,b,mismatch,0.9987597465515137,imagebind,pecher2006
184,b,mismatch,0.0243543591350317,imagebind,pecher2006
185,b,mismatch,0.9997941851615906,imagebind,pecher2006
186,b,mismatch,3.1683222914580256e-05,imagebind,pecher2006
187,b,mismatch,0.0016183055704459548,imagebind,pecher2006
188,b,mismatch,0.23274753987789154,imagebind,pecher2006
189,b,mismatch,0.11158525198698044,imagebind,pecher2006
190,b,mismatch,0.0008908766321837902,imagebind,pecher2006
191,b,mismatch,0.9954020977020264,imagebind,pecher2006
192,b,mismatch,0.0015450051287189126,imagebind,pecher2006
193,b,mismatch,0.06309080123901367,imagebind,pecher2006
194,b,mismatch,0.0866183415055275,imagebind,pecher2006
195,b,mismatch,0.03165312483906746,imagebind,pecher2006
196,b,mismatch,0.013406188227236271,imagebind,pecher2006
197,b,mismatch,0.8234060406684875,imagebind,pecher2006
198,b,mismatch,0.0013255627127364278,imagebind,pecher2006
199,b,mismatch,0.006782610435038805,imagebind,pecher2006
200,b,mismatch,0.9999414682388306,imagebind,pecher2006
201,b,mismatch,0.47730764746665955,imagebind,pecher2006
202,b,mismatch,0.0002486133307684213,imagebind,pecher2006
203,b,mismatch,0.5686118602752686,imagebind,pecher2006
204,b,mismatch,0.20500275492668152,imagebind,pecher2006
205,b,mismatch,0.0234171524643898,imagebind,pecher2006
206,b,mismatch,5.218321348365862e-07,imagebind,pecher2006
207,b,mismatch,0.00015807255113031715,imagebind,pecher2006
208,b,mismatch,0.9784311652183533,imagebind,pecher2006
209,b,mismatch,0.9992899894714355,imagebind,pecher2006
210,b,mismatch,0.49370795488357544,imagebind,pecher2006
211,b,mismatch,0.9999334812164307,imagebind,pecher2006
212,b,mismatch,1.3788972864858806e-05,imagebind,pecher2006
213,b,mismatch,0.8567255139350891,imagebind,pecher2006
214,b,mismatch,0.0007991848979145288,imagebind,pecher2006
215,b,mismatch,0.01588115282356739,imagebind,pecher2006
216,b,mismatch,0.23999272286891937,imagebind,pecher2006
217,b,mismatch,0.04284123331308365,imagebind,pecher2006
218,b,mismatch,4.974903276888654e-06,imagebind,pecher2006
219,b,mismatch,0.00015053609968163073,imagebind,pecher2006
220,b,mismatch,0.0014450900489464402,imagebind,pecher2006
221,b,mismatch,0.9445239305496216,imagebind,pecher2006
222,b,mismatch,0.9466599822044373,imagebind,pecher2006
223,b,mismatch,0.9999624490737915,imagebind,pecher2006
224,b,mismatch,0.052748698741197586,imagebind,pecher2006
225,b,mismatch,0.00917249545454979,imagebind,pecher2006
226,b,mismatch,0.010887903161346912,imagebind,pecher2006
227,b,mismatch,0.9555097222328186,imagebind,pecher2006
228,b,mismatch,0.002551164710894227,imagebind,pecher2006
229,b,mismatch,0.9286642074584961,imagebind,pecher2006
230,b,mismatch,0.7430881261825562,imagebind,pecher2006
231,b,mismatch,0.8249083757400513,imagebind,pecher2006
232,b,mismatch,0.9992690682411194,imagebind,pecher2006
233,b,mismatch,0.0016772871604189277,imagebind,pecher2006
234,b,mismatch,0.9999939203262329,imagebind,pecher2006
235,b,mismatch,0.6277105212211609,imagebind,pecher2006
236,b,mismatch,0.9444541931152344,imagebind,pecher2006
237,b,mismatch,0.7635738253593445,imagebind,pecher2006
238,b,mismatch,0.00275429873727262,imagebind,pecher2006
239,b,mismatch,3.5280503652757034e-05,imagebind,pecher2006
