,sentence,match,probability,model,dataset
43,a,match,1.0,clip,pecher2006
44,a,match,5.556184401456221e-09,clip,pecher2006
45,a,match,1.0,clip,pecher2006
46,a,match,1.19241476568277e-05,clip,pecher2006
47,a,match,1.0,clip,pecher2006
48,a,match,0.5914891362190247,clip,pecher2006
49,a,match,1.0,clip,pecher2006
50,a,match,0.9996691942214966,clip,pecher2006
51,a,match,0.9999997615814209,clip,pecher2006
52,a,match,1.0,clip,pecher2006
53,a,match,1.636526008041983e-06,clip,pecher2006
54,a,match,1.0,clip,pecher2006
55,a,match,0.9999985694885254,clip,pecher2006
56,a,match,0.9962354302406311,clip,pecher2006
57,a,match,1.0,clip,pecher2006
58,a,match,4.4900386342305865e-07,clip,pecher2006
59,a,match,1.7882513842653637e-14,clip,pecher2006
60,a,mismatch,1.4471363662948988e-08,clip,pecher2006
61,a,mismatch,0.0043893661350011826,clip,pecher2006
62,a,mismatch,1.1026027313398856e-11,clip,pecher2006
63,a,mismatch,4.169157796773959e-10,clip,pecher2006
64,a,mismatch,0.0013964374084025621,clip,pecher2006
65,a,mismatch,6.42734053151161e-16,clip,pecher2006
66,a,mismatch,1.0,clip,pecher2006
67,a,mismatch,0.9999991655349731,clip,pecher2006
68,a,mismatch,0.14821664988994598,clip,pecher2006
69,a,mismatch,0.9943670630455017,clip,pecher2006
70,a,mismatch,5.65505624007542e-18,clip,pecher2006
71,a,mismatch,1.0104764828489645e-22,clip,pecher2006
72,a,mismatch,0.9999998807907104,clip,pecher2006
73,a,mismatch,2.0287125153117813e-05,clip,pecher2006
74,a,mismatch,6.477943736982184e-10,clip,pecher2006
75,a,mismatch,0.9999868869781494,clip,pecher2006
76,a,mismatch,0.7068232297897339,clip,pecher2006
77,a,mismatch,4.623386405777749e-16,clip,pecher2006
78,a,mismatch,0.32325905561447144,clip,pecher2006
79,a,mismatch,7.232507561599766e-12,clip,pecher2006
80,a,mismatch,9.900733883406328e-25,clip,pecher2006
81,a,mismatch,0.09019936621189117,clip,pecher2006
82,a,mismatch,0.01587441749870777,clip,pecher2006
83,a,mismatch,1.2407730225205693e-11,clip,pecher2006
84,a,mismatch,0.9999997615814209,clip,pecher2006
85,a,mismatch,0.9999977350234985,clip,pecher2006
86,a,mismatch,1.0,clip,pecher2006
87,a,mismatch,1.0,clip,pecher2006
88,a,mismatch,0.001482340507209301,clip,pecher2006
89,a,mismatch,1.0277474265510053e-17,clip,pecher2006
90,a,mismatch,2.113989836516339e-07,clip,pecher2006
91,a,mismatch,2.315102244633991e-24,clip,pecher2006
92,a,mismatch,1.0,clip,pecher2006
93,a,mismatch,0.7058159112930298,clip,pecher2006
94,a,mismatch,0.9999998807907104,clip,pecher2006
95,a,mismatch,2.8116342587480858e-11,clip,pecher2006
96,a,mismatch,4.161421873760673e-09,clip,pecher2006
97,a,mismatch,0.9983994364738464,clip,pecher2006
98,a,mismatch,1.0,clip,pecher2006
99,a,mismatch,0.9465287327766418,clip,pecher2006
100,a,mismatch,7.903353349547615e-08,clip,pecher2006
101,a,mismatch,1.6530401789126496e-24,clip,pecher2006
102,a,mismatch,1.097489530366147e-07,clip,pecher2006
103,a,mismatch,4.974492258640281e-32,clip,pecher2006
104,a,mismatch,1.0,clip,pecher2006
105,a,mismatch,1.3838729273629724e-08,clip,pecher2006
106,a,mismatch,0.9999880790710449,clip,pecher2006
107,a,mismatch,1.6575604777635533e-10,clip,pecher2006
108,a,mismatch,0.40851086378097534,clip,pecher2006
109,a,mismatch,2.2278524908137452e-20,clip,pecher2006
110,a,mismatch,0.0003308358136564493,clip,pecher2006
111,a,mismatch,2.6888275783676363e-07,clip,pecher2006
112,a,mismatch,3.9083615358849466e-13,clip,pecher2006
113,a,mismatch,0.9999983310699463,clip,pecher2006
114,a,mismatch,3.107232177698066e-29,clip,pecher2006
115,a,mismatch,1.4227882729755947e-06,clip,pecher2006
116,a,mismatch,0.003764641471207142,clip,pecher2006
117,a,mismatch,6.3491634172407885e-09,clip,pecher2006
118,a,mismatch,0.9999995231628418,clip,pecher2006
119,a,mismatch,1.0,clip,pecher2006
120,b,match,3.299031603454239e-10,clip,pecher2006
121,b,match,0.9996286630630493,clip,pecher2006
122,b,match,0.00026481313398107886,clip,pecher2006
123,b,match,4.565857414373653e-11,clip,pecher2006
124,b,match,0.9999963045120239,clip,pecher2006
125,b,match,5.509844425329036e-13,clip,pecher2006
126,b,match,1.0,clip,pecher2006
127,b,match,1.0,clip,pecher2006
128,b,match,0.9885231256484985,clip,pecher2006
129,b,match,0.9994729161262512,clip,pecher2006
130,b,match,1.0,clip,pecher2006
131,b,match,1.478602351667746e-09,clip,pecher2006
132,b,match,1.0,clip,pecher2006
133,b,match,0.9998918771743774,clip,pecher2006
134,b,match,0.9999986886978149,clip,pecher2006
135,b,match,0.9999872446060181,clip,pecher2006
136,b,match,0.9999978542327881,clip,pecher2006
137,b,match,0.0025527963880449533,clip,pecher2006
138,b,match,1.0,clip,pecher2006
139,b,match,0.9999998807907104,clip,pecher2006
140,b,match,2.8604664908036627e-20,clip,pecher2006
141,b,match,0.3677491247653961,clip,pecher2006
142,b,match,1.0,clip,pecher2006
143,b,match,0.02655193768441677,clip,pecher2006
144,b,match,0.9781652092933655,clip,pecher2006
145,b,match,0.9999998807907104,clip,pecher2006
146,b,match,1.0,clip,pecher2006
147,b,match,1.0,clip,pecher2006
148,b,match,3.3801613881223602e-06,clip,pecher2006
149,b,match,3.218608520777857e-15,clip,pecher2006
150,b,match,0.0006509455852210522,clip,pecher2006
151,b,match,1.4022311957406774e-14,clip,pecher2006
152,b,match,1.0,clip,pecher2006
153,b,match,0.933534562587738,clip,pecher2006
154,b,match,1.0,clip,pecher2006
155,b,match,1.0,clip,pecher2006
156,b,match,0.2740583121776581,clip,pecher2006
157,b,match,0.9999998807907104,clip,pecher2006
158,b,match,1.0,clip,pecher2006
159,b,match,1.0,clip,pecher2006
160,b,match,1.0,clip,pecher2006
161,b,match,5.286282203087467e-07,clip,pecher2006
162,b,match,1.5309416234732254e-10,clip,pecher2006
163,b,match,3.48895140550852e-19,clip,pecher2006
164,b,match,0.9999994039535522,clip,pecher2006
165,b,match,0.9999998807907104,clip,pecher2006
166,b,match,1.0,clip,pecher2006
167,b,match,0.00017900424427352846,clip,pecher2006
168,b,match,1.0,clip,pecher2006
169,b,match,2.611114213735277e-09,clip,pecher2006
170,b,match,0.12894657254219055,clip,pecher2006
171,b,match,0.0004849010438192636,clip,pecher2006
172,b,match,7.927040100719207e-12,clip,pecher2006
173,b,match,1.0,clip,pecher2006
174,b,match,5.246404331605741e-23,clip,pecher2006
175,b,match,0.11626138538122177,clip,pecher2006
176,b,match,0.0066414144821465015,clip,pecher2006
177,b,match,0.0003016510745510459,clip,pecher2006
178,b,match,1.0,clip,pecher2006
179,b,match,1.0,clip,pecher2006
180,b,mismatch,1.0,clip,pecher2006
181,b,mismatch,0.00037132701254449785,clip,pecher2006
182,b,mismatch,0.9997351765632629,clip,pecher2006
183,b,mismatch,1.0,clip,pecher2006
184,b,mismatch,3.6397843814484077e-06,clip,pecher2006
185,b,mismatch,1.0,clip,pecher2006
186,b,mismatch,1.281274975576058e-16,clip,pecher2006
187,b,mismatch,1.318152365037406e-09,clip,pecher2006
188,b,mismatch,0.011476859450340271,clip,pecher2006
189,b,mismatch,0.0005271326517686248,clip,pecher2006
190,b,mismatch,1.362571188691375e-12,clip,pecher2006
191,b,mismatch,1.0,clip,pecher2006
192,b,mismatch,1.9499410766621317e-11,clip,pecher2006
193,b,mismatch,0.00010814522102009505,clip,pecher2006
194,b,mismatch,1.3376979950407986e-06,clip,pecher2006
195,b,mismatch,1.2743294973915908e-05,clip,pecher2006
196,b,mismatch,2.1825403564434964e-06,clip,pecher2006
197,b,mismatch,0.9974472522735596,clip,pecher2006
198,b,mismatch,6.6728437012053554e-12,clip,pecher2006
199,b,mismatch,1.4602350972836575e-07,clip,pecher2006
200,b,mismatch,1.0,clip,pecher2006
201,b,mismatch,0.6322509050369263,clip,pecher2006
202,b,mismatch,6.923354251009428e-11,clip,pecher2006
203,b,mismatch,0.9734480977058411,clip,pecher2006
204,b,mismatch,0.02183479815721512,clip,pecher2006
205,b,mismatch,1.6761423182742874e-07,clip,pecher2006
206,b,mismatch,1.7833044843689558e-23,clip,pecher2006
207,b,mismatch,1.9473408225745798e-17,clip,pecher2006
208,b,mismatch,0.9999966621398926,clip,pecher2006
209,b,mismatch,1.0,clip,pecher2006
210,b,mismatch,0.999349057674408,clip,pecher2006
211,b,mismatch,1.0,clip,pecher2006
212,b,mismatch,7.519500868049783e-19,clip,pecher2006
213,b,mismatch,0.06646543741226196,clip,pecher2006
214,b,mismatch,1.7916322993336703e-13,clip,pecher2006
215,b,mismatch,1.0923594251366353e-09,clip,pecher2006
216,b,mismatch,0.7259416580200195,clip,pecher2006
217,b,mismatch,1.0430615304812818e-07,clip,pecher2006
218,b,mismatch,2.823064335989502e-22,clip,pecher2006
219,b,mismatch,2.4136396151503707e-19,clip,pecher2006
220,b,mismatch,1.1213188599867863e-08,clip,pecher2006
221,b,mismatch,0.9999995231628418,clip,pecher2006
222,b,mismatch,1.0,clip,pecher2006
223,b,mismatch,1.0,clip,pecher2006
224,b,mismatch,6.273544386203866e-07,clip,pecher2006
225,b,mismatch,8.945906415647187e-08,clip,pecher2006
226,b,mismatch,1.2889558864692674e-10,clip,pecher2006
227,b,mismatch,0.9998210072517395,clip,pecher2006
228,b,mismatch,1.2503232824090382e-11,clip,pecher2006
229,b,mismatch,1.0,clip,pecher2006
230,b,mismatch,0.8710533380508423,clip,pecher2006
231,b,mismatch,0.9995150566101074,clip,pecher2006
232,b,mismatch,1.0,clip,pecher2006
233,b,mismatch,1.525909953947746e-10,clip,pecher2006
234,b,mismatch,1.0,clip,pecher2006
235,b,mismatch,0.88373863697052,clip,pecher2006
236,b,mismatch,0.9933585524559021,clip,pecher2006
237,b,mismatch,0.9996984004974365,clip,pecher2006
238,b,mismatch,1.0377265713401584e-09,clip,pecher2006
239,b,mismatch,1.6562867004017538e-14,clip,pecher2006
