,sentence,match,probability,model,dataset
88,a,mismatch,0.0017472399631515145,ViT-g-14,pecher2006
89,a,mismatch,3.65708536466227e-20,ViT-g-14,pecher2006
90,a,mismatch,0.6143705248832703,ViT-g-14,pecher2006
91,a,mismatch,0.0,ViT-g-14,pecher2006
92,a,mismatch,1.0,ViT-g-14,pecher2006
93,a,mismatch,1.33516010691892e-07,ViT-g-14,pecher2006
94,a,mismatch,0.7279452681541443,ViT-g-14,pecher2006
95,a,mismatch,8.126791882674678e-13,ViT-g-14,pecher2006
96,a,mismatch,1.6818230920472238e-15,ViT-g-14,pecher2006
97,a,mismatch,0.9126116037368774,ViT-g-14,pecher2006
98,a,mismatch,1.0,ViT-g-14,pecher2006
99,a,mismatch,0.9991005659103394,ViT-g-14,pecher2006
100,a,mismatch,1.0794930505042544e-09,ViT-g-14,pecher2006
101,a,mismatch,0.0,ViT-g-14,pecher2006
102,a,mismatch,2.729669831242938e-23,ViT-g-14,pecher2006
103,a,mismatch,4.429504445730747e-42,ViT-g-14,pecher2006
104,a,mismatch,1.0,ViT-g-14,pecher2006
105,a,mismatch,2.0652531074194513e-10,ViT-g-14,pecher2006
106,a,mismatch,1.0,ViT-g-14,pecher2006
107,a,mismatch,1.6053162406373015e-21,ViT-g-14,pecher2006
108,a,mismatch,1.987304858630523e-05,ViT-g-14,pecher2006
109,a,mismatch,4.5878923338472826e-18,ViT-g-14,pecher2006
110,a,mismatch,2.136567420508374e-16,ViT-g-14,pecher2006
111,a,mismatch,2.677079478236033e-14,ViT-g-14,pecher2006
112,a,mismatch,4.602340813412032e-16,ViT-g-14,pecher2006
113,a,mismatch,1.0,ViT-g-14,pecher2006
114,a,mismatch,0.0,ViT-g-14,pecher2006
115,a,mismatch,0.0007317124400287867,ViT-g-14,pecher2006
116,a,mismatch,2.8137737473343805e-08,ViT-g-14,pecher2006
117,a,mismatch,0.20689155161380768,ViT-g-14,pecher2006
118,a,mismatch,0.9999988079071045,ViT-g-14,pecher2006
119,a,mismatch,1.0,ViT-g-14,pecher2006
120,b,match,2.3693633352235653e-15,ViT-g-14,pecher2006
121,b,match,0.965099036693573,ViT-g-14,pecher2006
122,b,match,0.05212784931063652,ViT-g-14,pecher2006
123,b,match,7.562876648721517e-13,ViT-g-14,pecher2006
124,b,match,1.0,ViT-g-14,pecher2006
125,b,match,3.9430110466559862e-22,ViT-g-14,pecher2006
126,b,match,1.0,ViT-g-14,pecher2006
127,b,match,1.0,ViT-g-14,pecher2006
128,b,match,0.0001486943510826677,ViT-g-14,pecher2006
129,b,match,0.0031247418373823166,ViT-g-14,pecher2006
130,b,match,1.0,ViT-g-14,pecher2006
131,b,match,2.7522419870729817e-17,ViT-g-14,pecher2006
132,b,match,1.0,ViT-g-14,pecher2006
133,b,match,0.967100977897644,ViT-g-14,pecher2006
134,b,match,1.0,ViT-g-14,pecher2006
135,b,match,1.0,ViT-g-14,pecher2006
136,b,match,0.9502904415130615,ViT-g-14,pecher2006
137,b,match,0.999988317489624,ViT-g-14,pecher2006
138,b,match,1.0,ViT-g-14,pecher2006
139,b,match,0.7566681504249573,ViT-g-14,pecher2006
140,b,match,1.1075929221086205e-28,ViT-g-14,pecher2006
141,b,match,0.9973983764648438,ViT-g-14,pecher2006
142,b,match,1.0,ViT-g-14,pecher2006
143,b,match,1.0400200665949821e-11,ViT-g-14,pecher2006
144,b,match,2.493269262923703e-12,ViT-g-14,pecher2006
145,b,match,0.999992847442627,ViT-g-14,pecher2006
146,b,match,1.0,ViT-g-14,pecher2006
147,b,match,1.0,ViT-g-14,pecher2006
148,b,match,0.0009905343176797032,ViT-g-14,pecher2006
149,b,match,3.735873542215929e-15,ViT-g-14,pecher2006
150,b,match,2.4266506581938074e-09,ViT-g-14,pecher2006
151,b,match,1.3147042447658257e-25,ViT-g-14,pecher2006
152,b,match,1.0,ViT-g-14,pecher2006
153,b,match,1.0,ViT-g-14,pecher2006
154,b,match,0.12141203880310059,ViT-g-14,pecher2006
155,b,match,1.0,ViT-g-14,pecher2006
156,b,match,0.9999855756759644,ViT-g-14,pecher2006
157,b,match,0.020611250773072243,ViT-g-14,pecher2006
158,b,match,1.0,ViT-g-14,pecher2006
159,b,match,1.0,ViT-g-14,pecher2006
160,b,match,1.0,ViT-g-14,pecher2006
161,b,match,2.3763567237862275e-18,ViT-g-14,pecher2006
162,b,match,4.029731180042593e-30,ViT-g-14,pecher2006
163,b,match,3.767191771373331e-27,ViT-g-14,pecher2006
164,b,match,1.0,ViT-g-14,pecher2006
165,b,match,1.0,ViT-g-14,pecher2006
166,b,match,1.0,ViT-g-14,pecher2006
167,b,match,2.169609736313305e-08,ViT-g-14,pecher2006
168,b,match,0.0849275290966034,ViT-g-14,pecher2006
169,b,match,1.8690444392177596e-07,ViT-g-14,pecher2006
170,b,match,2.4792792078780664e-20,ViT-g-14,pecher2006
171,b,match,1.8078957723780854e-14,ViT-g-14,pecher2006
172,b,match,5.3124849354671544e-14,ViT-g-14,pecher2006
173,b,match,1.0,ViT-g-14,pecher2006
174,b,match,3.9040175216089404e-41,ViT-g-14,pecher2006
175,b,match,0.9978209733963013,ViT-g-14,pecher2006
176,b,match,0.04551968723535538,ViT-g-14,pecher2006
177,b,match,0.8698239326477051,ViT-g-14,pecher2006
178,b,match,1.0,ViT-g-14,pecher2006
179,b,match,1.0,ViT-g-14,pecher2006
180,b,mismatch,1.0,ViT-g-14,pecher2006
181,b,mismatch,0.03490092605352402,ViT-g-14,pecher2006
182,b,mismatch,0.9478721618652344,ViT-g-14,pecher2006
183,b,mismatch,1.0,ViT-g-14,pecher2006
184,b,mismatch,1.7736084093923124e-17,ViT-g-14,pecher2006
185,b,mismatch,1.0,ViT-g-14,pecher2006
186,b,mismatch,3.919052172188107e-20,ViT-g-14,pecher2006
187,b,mismatch,3.004409262065237e-14,ViT-g-14,pecher2006
188,b,mismatch,0.9998512268066406,ViT-g-14,pecher2006
189,b,mismatch,0.9968752861022949,ViT-g-14,pecher2006
190,b,mismatch,3.0487405538031834e-27,ViT-g-14,pecher2006
191,b,mismatch,1.0,ViT-g-14,pecher2006
192,b,mismatch,2.451154530676335e-18,ViT-g-14,pecher2006
193,b,mismatch,0.03289904072880745,ViT-g-14,pecher2006
194,b,mismatch,7.480676629011724e-19,ViT-g-14,pecher2006
195,b,mismatch,1.5015990187383643e-11,ViT-g-14,pecher2006
196,b,mismatch,0.04970962181687355,ViT-g-14,pecher2006
197,b,mismatch,1.163243086921284e-05,ViT-g-14,pecher2006
198,b,mismatch,9.064765952014817e-23,ViT-g-14,pecher2006
199,b,mismatch,0.24333186447620392,ViT-g-14,pecher2006
200,b,mismatch,1.0,ViT-g-14,pecher2006
201,b,mismatch,0.002601588610559702,ViT-g-14,pecher2006
202,b,mismatch,3.781984491205148e-13,ViT-g-14,pecher2006
203,b,mismatch,1.0,ViT-g-14,pecher2006
204,b,mismatch,1.0,ViT-g-14,pecher2006
205,b,mismatch,7.123717750801006e-06,ViT-g-14,pecher2006
206,b,mismatch,2.0928396511801852e-22,ViT-g-14,pecher2006
207,b,mismatch,5.407811825406898e-35,ViT-g-14,pecher2006
208,b,mismatch,0.9990094900131226,ViT-g-14,pecher2006
209,b,mismatch,1.0,ViT-g-14,pecher2006
210,b,mismatch,1.0,ViT-g-14,pecher2006
211,b,mismatch,1.0,ViT-g-14,pecher2006
212,b,mismatch,1.972363366976554e-17,ViT-g-14,pecher2006
213,b,mismatch,4.930421226845283e-08,ViT-g-14,pecher2006
214,b,mismatch,0.8785879015922546,ViT-g-14,pecher2006
215,b,mismatch,8.286139135949e-11,ViT-g-14,pecher2006
216,b,mismatch,1.4452144569077063e-05,ViT-g-14,pecher2006
217,b,mismatch,0.9793887734413147,ViT-g-14,pecher2006
218,b,mismatch,1.401298464324817e-45,ViT-g-14,pecher2006
219,b,mismatch,3.797518838320254e-43,ViT-g-14,pecher2006
220,b,mismatch,4.2591483797096275e-24,ViT-g-14,pecher2006
221,b,mismatch,1.0,ViT-g-14,pecher2006
222,b,mismatch,1.0,ViT-g-14,pecher2006
223,b,mismatch,1.0,ViT-g-14,pecher2006
224,b,mismatch,3.703210182948169e-08,ViT-g-14,pecher2006
225,b,mismatch,6.6388108830022375e-15,ViT-g-14,pecher2006
226,b,mismatch,7.524815215376179e-10,ViT-g-14,pecher2006
227,b,mismatch,1.0,ViT-g-14,pecher2006
228,b,mismatch,0.9150724411010742,ViT-g-14,pecher2006
229,b,mismatch,0.9999997615814209,ViT-g-14,pecher2006
230,b,mismatch,1.0,ViT-g-14,pecher2006
231,b,mismatch,1.0,ViT-g-14,pecher2006
232,b,mismatch,1.0,ViT-g-14,pecher2006
233,b,mismatch,0.0,ViT-g-14,pecher2006
234,b,mismatch,1.0,ViT-g-14,pecher2006
235,b,mismatch,0.0021790305618196726,ViT-g-14,pecher2006
236,b,mismatch,0.9544803500175476,ViT-g-14,pecher2006
237,b,mismatch,0.1301761120557785,ViT-g-14,pecher2006
238,b,mismatch,6.313774903437123e-18,ViT-g-14,pecher2006
239,b,mismatch,6.184718353299139e-32,ViT-g-14,pecher2006
