,sentence,match,probability,model,dataset
55,b,match,0.4883410632610321,ViT-B-32,muraki2021
56,b,match,0.30946657061576843,ViT-B-32,muraki2021
57,b,match,0.506086528301239,ViT-B-32,muraki2021
58,b,match,0.8936599493026733,ViT-B-32,muraki2021
59,b,match,0.9994173049926758,ViT-B-32,muraki2021
60,b,match,0.4520818293094635,ViT-B-32,muraki2021
61,b,match,0.009321846999228,ViT-B-32,muraki2021
62,b,match,0.0720495656132698,ViT-B-32,muraki2021
63,b,match,0.8415247201919556,ViT-B-32,muraki2021
64,b,match,0.06385406106710434,ViT-B-32,muraki2021
65,b,match,0.3692839741706848,ViT-B-32,muraki2021
66,b,match,0.12410411983728409,ViT-B-32,muraki2021
67,b,match,0.016926145181059837,ViT-B-32,muraki2021
68,b,match,0.5263755917549133,ViT-B-32,muraki2021
69,b,match,0.35373201966285706,ViT-B-32,muraki2021
70,b,match,0.9326431155204773,ViT-B-32,muraki2021
71,b,match,0.786173939704895,ViT-B-32,muraki2021
72,b,mismatch,0.016126759350299835,ViT-B-32,muraki2021
73,b,mismatch,0.6712020635604858,ViT-B-32,muraki2021
74,b,mismatch,0.02359367161989212,ViT-B-32,muraki2021
75,b,mismatch,0.24090570211410522,ViT-B-32,muraki2021
76,b,mismatch,0.9831242561340332,ViT-B-32,muraki2021
77,b,mismatch,0.44740134477615356,ViT-B-32,muraki2021
78,b,mismatch,0.3278452455997467,ViT-B-32,muraki2021
79,b,mismatch,0.5116589665412903,ViT-B-32,muraki2021
80,b,mismatch,0.6905333995819092,ViT-B-32,muraki2021
81,b,mismatch,0.4939135015010834,ViT-B-32,muraki2021
82,b,mismatch,0.10634007304906845,ViT-B-32,muraki2021
83,b,mismatch,0.0005827039130963385,ViT-B-32,muraki2021
84,b,mismatch,0.5479181408882141,ViT-B-32,muraki2021
85,b,mismatch,0.9906781911849976,ViT-B-32,muraki2021
86,b,mismatch,0.9279504418373108,ViT-B-32,muraki2021
87,b,mismatch,0.15847529470920563,ViT-B-32,muraki2021
88,b,mismatch,0.9361459016799927,ViT-B-32,muraki2021
89,b,mismatch,0.6307160258293152,ViT-B-32,muraki2021
90,b,mismatch,0.8758958578109741,ViT-B-32,muraki2021
91,b,mismatch,0.983073890209198,ViT-B-32,muraki2021
92,b,mismatch,0.47362440824508667,ViT-B-32,muraki2021
93,b,mismatch,0.6462678909301758,ViT-B-32,muraki2021
94,b,mismatch,0.0673568844795227,ViT-B-32,muraki2021
95,b,mismatch,0.2138260453939438,ViT-B-32,muraki2021
