,sentence,match,probability,model,dataset
65,b,match,0.9999711513519287,ViT-g-14,muraki2021
66,b,match,0.9998834133148193,ViT-g-14,muraki2021
67,b,match,2.1782609285650283e-14,ViT-g-14,muraki2021
68,b,match,1.0,ViT-g-14,muraki2021
69,b,match,0.9999856948852539,ViT-g-14,muraki2021
70,b,match,0.9999996423721313,ViT-g-14,muraki2021
71,b,match,5.520186459762044e-05,ViT-g-14,muraki2021
72,b,mismatch,1.0182073850728557e-07,ViT-g-14,muraki2021
73,b,mismatch,0.9999520778656006,ViT-g-14,muraki2021
74,b,mismatch,0.005434608086943626,ViT-g-14,muraki2021
75,b,mismatch,0.9984360337257385,ViT-g-14,muraki2021
76,b,mismatch,1.0,ViT-g-14,muraki2021
77,b,mismatch,5.224921882108145e-20,ViT-g-14,muraki2021
78,b,mismatch,4.603431534633273e-06,ViT-g-14,muraki2021
79,b,mismatch,0.5571376085281372,ViT-g-14,muraki2021
80,b,mismatch,1.0975415534630883e-05,ViT-g-14,muraki2021
81,b,mismatch,1.0,ViT-g-14,muraki2021
82,b,mismatch,3.9465392759341356e-11,ViT-g-14,muraki2021
83,b,mismatch,0.012012149207293987,ViT-g-14,muraki2021
84,b,mismatch,0.9450339674949646,ViT-g-14,muraki2021
85,b,mismatch,1.672169958055747e-07,ViT-g-14,muraki2021
86,b,mismatch,2.424246667942498e-05,ViT-g-14,muraki2021
87,b,mismatch,0.019841164350509644,ViT-g-14,muraki2021
88,b,mismatch,1.0,ViT-g-14,muraki2021
89,b,mismatch,2.887077243940439e-05,ViT-g-14,muraki2021
90,b,mismatch,0.00011656800779746845,ViT-g-14,muraki2021
91,b,mismatch,1.0,ViT-g-14,muraki2021
92,b,mismatch,7.663423739367259e-34,ViT-g-14,muraki2021
93,b,mismatch,1.429320309398463e-05,ViT-g-14,muraki2021
94,b,mismatch,4.1211092138837557e-07,ViT-g-14,muraki2021
95,b,mismatch,0.999944806098938,ViT-g-14,muraki2021
