,sentence,match,probability,model,dataset
70,b,match,1.0,ViT-bigG-14,muraki2021
71,b,match,3.038436615978046e-23,ViT-bigG-14,muraki2021
72,b,mismatch,1.4162889502939598e-33,ViT-bigG-14,muraki2021
73,b,mismatch,0.0,ViT-bigG-14,muraki2021
74,b,mismatch,1.0,ViT-bigG-14,muraki2021
75,b,mismatch,3.923635700109488e-44,ViT-bigG-14,muraki2021
76,b,mismatch,1.0,ViT-bigG-14,muraki2021
77,b,mismatch,0.011782816611230373,ViT-bigG-14,muraki2021
78,b,mismatch,5.2447165217017755e-05,ViT-bigG-14,muraki2021
79,b,mismatch,2.3044636945218633e-12,ViT-bigG-14,muraki2021
80,b,mismatch,0.001468739123083651,ViT-bigG-14,muraki2021
81,b,mismatch,0.9999972581863403,ViT-bigG-14,muraki2021
82,b,mismatch,1.4088324178374023e-06,ViT-bigG-14,muraki2021
83,b,mismatch,3.0523192862119686e-08,ViT-bigG-14,muraki2021
84,b,mismatch,1.3363199435900697e-10,ViT-bigG-14,muraki2021
85,b,mismatch,4.353203078810574e-17,ViT-bigG-14,muraki2021
86,b,mismatch,3.677593440280097e-13,ViT-bigG-14,muraki2021
87,b,mismatch,0.9450391530990601,ViT-bigG-14,muraki2021
88,b,mismatch,1.0,ViT-bigG-14,muraki2021
89,b,mismatch,7.109427002660595e-08,ViT-bigG-14,muraki2021
90,b,mismatch,0.9999210834503174,ViT-bigG-14,muraki2021
91,b,mismatch,1.0,ViT-bigG-14,muraki2021
92,b,mismatch,0.0,ViT-bigG-14,muraki2021
93,b,mismatch,0.002367576351389289,ViT-bigG-14,muraki2021
94,b,mismatch,1.5256665056305732e-39,ViT-bigG-14,muraki2021
95,b,mismatch,1.0,ViT-bigG-14,muraki2021
