,text,match,probability,item_id,model,dataset
67,bb,match,0.999983549118042,14,ViT-B-32,natural
68,bb,match,0.9999998807907104,15,ViT-B-32,natural
69,bb,match,0.9999794960021973,16,ViT-B-32,natural
70,bb,match,0.9999206066131592,17,ViT-B-32,natural
71,bb,match,0.9827066659927368,18,ViT-B-32,natural
72,ba,mismatch,5.133210652275011e-05,1,ViT-B-32,natural
73,ba,mismatch,8.130814967444167e-05,2,ViT-B-32,natural
74,ba,mismatch,4.171121690887958e-05,3,ViT-B-32,natural
75,ba,mismatch,5.364662683859933e-06,4,ViT-B-32,natural
76,ba,mismatch,6.1370151342998724e-06,5,ViT-B-32,natural
77,ba,mismatch,1.0181565812672488e-05,6,ViT-B-32,natural
78,ba,mismatch,1.680916284385603e-06,7,ViT-B-32,natural
79,ba,mismatch,1.8995594928128412e-06,8,ViT-B-32,natural
80,ba,mismatch,4.5496672100853175e-06,9,ViT-B-32,natural
81,ba,mismatch,0.004979221615940332,10,ViT-B-32,natural
82,ba,mismatch,0.000594648823607713,11,ViT-B-32,natural
83,ba,mismatch,7.69380790188734e-07,12,ViT-B-32,natural
84,ba,mismatch,3.519476763358398e-07,13,ViT-B-32,natural
85,ba,mismatch,1.1449039448052645e-05,14,ViT-B-32,natural
86,ba,mismatch,7.207952990029298e-08,15,ViT-B-32,natural
87,ba,mismatch,1.2184576917206869e-05,16,ViT-B-32,natural
88,ba,mismatch,7.727663273726648e-07,17,ViT-B-32,natural
89,ba,mismatch,2.3852160666137934e-05,18,ViT-B-32,natural
90,bc,mismatch,8.440547389909625e-06,1,ViT-B-32,natural
91,bc,mismatch,4.7402316738498484e-08,2,ViT-B-32,natural
92,bc,mismatch,4.890821855951799e-06,3,ViT-B-32,natural
93,bc,mismatch,0.0006045156624168158,4,ViT-B-32,natural
94,bc,mismatch,0.0003020314034074545,5,ViT-B-32,natural
95,bc,mismatch,0.0005672415718436241,6,ViT-B-32,natural
96,bc,mismatch,6.290260898822453e-07,7,ViT-B-32,natural
97,bc,mismatch,1.2740816600853577e-05,8,ViT-B-32,natural
98,bc,mismatch,6.662753548880573e-07,9,ViT-B-32,natural
99,bc,mismatch,8.31721422400733e-07,10,ViT-B-32,natural
100,bc,mismatch,0.004983770195394754,11,ViT-B-32,natural
101,bc,mismatch,0.0006581738707609475,12,ViT-B-32,natural
102,bc,mismatch,2.2689606339554302e-05,13,ViT-B-32,natural
103,bc,mismatch,5.020543994760374e-06,14,ViT-B-32,natural
104,bc,mismatch,4.23882440259149e-08,15,ViT-B-32,natural
105,bc,mismatch,8.364798304683063e-06,16,ViT-B-32,natural
106,bc,mismatch,7.868415559642017e-05,17,ViT-B-32,natural
107,bc,mismatch,0.017269471660256386,18,ViT-B-32,natural
108,cc,match,0.9999986886978149,1,ViT-B-32,natural
109,cc,match,0.8261775970458984,2,ViT-B-32,natural
110,cc,match,0.9999986886978149,3,ViT-B-32,natural
111,cc,match,0.9998470544815063,4,ViT-B-32,natural
112,cc,match,0.0777582898736,5,ViT-B-32,natural
113,cc,match,0.9999955892562866,6,ViT-B-32,natural
114,cc,match,0.5465254783630371,7,ViT-B-32,natural
115,cc,match,1.0,8,ViT-B-32,natural
116,cc,match,0.9973016977310181,9,ViT-B-32,natural
117,cc,match,0.9996346235275269,10,ViT-B-32,natural
118,cc,match,0.9997434020042419,11,ViT-B-32,natural
119,cc,match,0.9979709982872009,12,ViT-B-32,natural
120,cc,match,0.9999969005584717,13,ViT-B-32,natural
121,cc,match,0.9997959733009338,14,ViT-B-32,natural
122,cc,match,0.014482172206044197,15,ViT-B-32,natural
123,cc,match,0.9990160465240479,16,ViT-B-32,natural
124,cc,match,0.9999887943267822,17,ViT-B-32,natural
125,cc,match,0.9999271631240845,18,ViT-B-32,natural
126,ca,mismatch,1.2086269407518557e-06,1,ViT-B-32,natural
127,ca,mismatch,0.004320605657994747,2,ViT-B-32,natural
128,ca,mismatch,1.2854999340561335e-06,3,ViT-B-32,natural
129,ca,mismatch,3.0099799914751202e-05,4,ViT-B-32,natural
130,ca,mismatch,0.0005014782072976232,5,ViT-B-32,natural
131,ca,mismatch,3.9706023926555645e-06,6,ViT-B-32,natural
132,ca,mismatch,0.0005306715611368418,7,ViT-B-32,natural
133,ca,mismatch,4.25866311104528e-08,8,ViT-B-32,natural
134,ca,mismatch,0.0008541789720766246,9,ViT-B-32,natural
135,ca,mismatch,0.00025913221179507673,10,ViT-B-32,natural
136,ca,mismatch,2.2503299987874925e-06,11,ViT-B-32,natural
137,ca,mismatch,0.0011711971601471305,12,ViT-B-32,natural
138,ca,mismatch,2.0553851953764024e-08,13,ViT-B-32,natural
139,ca,mismatch,4.6317219926095277e-07,14,ViT-B-32,natural
140,ca,mismatch,0.0001762921456247568,15,ViT-B-32,natural
141,ca,mismatch,0.00048205271014012396,16,ViT-B-32,natural
142,ca,mismatch,2.128004439327924e-07,17,ViT-B-32,natural
143,ca,mismatch,5.151263735569955e-07,18,ViT-B-32,natural
144,cb,mismatch,4.965550459701262e-08,1,ViT-B-32,natural
145,cb,mismatch,0.16950179636478424,2,ViT-B-32,natural
146,cb,mismatch,7.598136164688185e-08,3,ViT-B-32,natural
147,cb,mismatch,0.00012278450594749302,4,ViT-B-32,natural
148,cb,mismatch,0.9217401742935181,5,ViT-B-32,natural
149,cb,mismatch,4.5238991219775926e-07,6,ViT-B-32,natural
150,cb,mismatch,0.4529438316822052,7,ViT-B-32,natural
151,cb,mismatch,3.3896821460821513e-10,8,ViT-B-32,natural
152,cb,mismatch,0.0018440362764522433,9,ViT-B-32,natural
153,cb,mismatch,0.00010626410221448168,10,ViT-B-32,natural
154,cb,mismatch,0.0002543650334700942,11,ViT-B-32,natural
155,cb,mismatch,0.0008578276028856635,12,ViT-B-32,natural
156,cb,mismatch,3.082501734752441e-06,13,ViT-B-32,natural
157,cb,mismatch,0.00020355492597445846,14,ViT-B-32,natural
158,cb,mismatch,0.985341489315033,15,ViT-B-32,natural
159,cb,mismatch,0.0005019443342462182,16,ViT-B-32,natural
160,cb,mismatch,1.103363774745958e-05,17,ViT-B-32,natural
161,cb,mismatch,7.229593029478565e-05,18,ViT-B-32,natural
